Product_Row_ID,Product_ID,Product_Name,Category_Row_ID,Category,Sub_Category
641,FUR-FU-10000732,Eldon 200 Class Desk Accessories,641,Furniture,Furnishings
642,OFF-ST-10000585,Economy Rollaway Files,642,Office Supplies,Storage
644,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,644,Technology,Accessories
645,OFF-PA-10001934,Xerox 1993,645,Office Supplies,Paper
646,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",646,Office Supplies,Appliances
647,OFF-FA-10003112,Staples,647,Office Supplies,Fasteners
649,FUR-FU-10001935,3M Hangers With Command Adhesive,649,Furniture,Furnishings
652,OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",652,Office Supplies,Paper
653,OFF-PA-10003892,Xerox 1943,653,Office Supplies,Paper
655,OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,655,Office Supplies,Appliances
658,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,658,Furniture,Chairs
660,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",660,Office Supplies,Storage
664,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",664,Office Supplies,Storage
665,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",665,Office Supplies,Fasteners
666,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,666,Office Supplies,Supplies
669,FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",669,Furniture,Furnishings
670,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,670,Furniture,Furnishings
673,OFF-AR-10001954,Newell 331,673,Office Supplies,Art
674,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,674,Office Supplies,Appliances
677,OFF-AP-10000804,Hoover Portapower Portable Vacuum,677,Office Supplies,Appliances
681,OFF-BI-10003305,Avery Hanging File Binders,681,Office Supplies,Binders
684,TEC-MA-10004125,Cubify CubeX 3D Printer Triple Head Print,684,Technology,Machines
686,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,686,Technology,Accessories
689,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",689,Furniture,Bookcases
690,FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,690,Furniture,Furnishings
693,TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,693,Technology,Accessories
695,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",695,Office Supplies,Art
702,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",702,Furniture,Furnishings
703,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",703,Furniture,Furnishings
704,FUR-TA-10002774,Laminate Occasional Tables,704,Furniture,Tables
705,OFF-PA-10001800,Xerox 220,705,Office Supplies,Paper
708,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,708,Technology,Accessories
711,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",711,Office Supplies,Paper
712,OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",712,Office Supplies,Envelopes
713,OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,713,Office Supplies,Appliances
716,OFF-BI-10003355,Cardinal Holdit Business Card Pockets,716,Office Supplies,Binders
717,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",717,Furniture,Furnishings
718,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",718,Furniture,Furnishings
719,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,719,Office Supplies,Binders
721,OFF-PA-10004092,Tops Green Bar Computer Printout Paper,721,Office Supplies,Paper
722,FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,722,Furniture,Tables
724,FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",724,Furniture,Furnishings
725,OFF-SU-10004664,Acme Softgrip Scissors,725,Office Supplies,Supplies
726,OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",726,Office Supplies,Envelopes
728,OFF-PA-10001954,Xerox 1964,728,Office Supplies,Paper
733,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,733,Office Supplies,Storage
739,TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,739,Technology,Accessories
740,OFF-LA-10003223,Avery 508,740,Office Supplies,Labels
743,OFF-SU-10004498,Martin-Yale Premier Letter Opener,743,Office Supplies,Supplies
747,FUR-TA-10002607,KI Conference Tables,747,Furniture,Tables
749,TEC-PH-10000004,Belkin iPhone and iPad Lightning Cable,749,Technology,Phones
750,OFF-BI-10003638,GBC Durable Plastic Covers,750,Office Supplies,Binders
754,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,754,Technology,Copiers
755,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,755,Furniture,Furnishings
756,FUR-TA-10001095,Chromcraft Round Conference Tables,756,Furniture,Tables
757,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,757,Office Supplies,Storage
759,OFF-BI-10000848,Angle-D Ring Binders,759,Office Supplies,Binders
760,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",760,Office Supplies,Paper
761,OFF-PA-10003441,Xerox 226,761,Office Supplies,Paper
762,OFF-LA-10004484,Avery 476,762,Office Supplies,Labels
763,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,763,Technology,Phones
764,OFF-EN-10001990,Staple envelope,764,Office Supplies,Envelopes
769,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,769,Furniture,Furnishings
770,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,770,Furniture,Chairs
771,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,771,Office Supplies,Binders
777,OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",777,Office Supplies,Art
778,FUR-CH-10002335,Hon GuestStacker Chair,778,Furniture,Chairs
782,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,782,Office Supplies,Binders
786,OFF-EN-10000056,Cameo Buff Policy Envelopes,786,Office Supplies,Envelopes
787,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,787,Office Supplies,Binders
788,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",788,Furniture,Chairs
789,OFF-BI-10001543,GBC VeloBinder Manual Binding System,789,Office Supplies,Binders
793,TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,793,Technology,Phones
794,OFF-LA-10001569,Avery 499,794,Office Supplies,Labels
796,OFF-BI-10000546,Avery Durable Binders,796,Office Supplies,Binders
797,OFF-PA-10000176,Xerox 1887,797,Office Supplies,Paper
800,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",800,Furniture,Chairs
801,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",801,Furniture,Furnishings
803,OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,803,Office Supplies,Appliances
804,OFF-PA-10003953,Xerox 218,804,Office Supplies,Paper
805,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",805,Furniture,Furnishings
806,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,806,Office Supplies,Art
808,FUR-FU-10003347,Coloredge Poster Frame,808,Furniture,Furnishings
810,OFF-AR-10003190,Newell 32,810,Office Supplies,Art
814,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",814,Furniture,Furnishings
816,OFF-PA-10000061,Xerox 205,816,Office Supplies,Paper
817,OFF-PA-10003651,Xerox 1968,817,Office Supplies,Paper
818,OFF-PA-10000304,Xerox 1995,818,Office Supplies,Paper
823,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,823,Technology,Accessories
825,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,825,Technology,Accessories
827,OFF-FA-10002280,Advantus Plastic Paper Clips,827,Office Supplies,Fasteners
830,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",830,Furniture,Chairs
834,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,834,Office Supplies,Art
837,OFF-BI-10001071,GBC ProClick Punch Binding System,837,Office Supplies,Binders
838,OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",838,Office Supplies,Paper
839,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,839,Technology,Phones
840,OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,840,Office Supplies,Art
843,OFF-BI-10001294,Fellowes Binding Cases,843,Office Supplies,Binders
847,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,847,Technology,Phones
849,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",849,Furniture,Furnishings
850,TEC-AC-10000710,Maxell DVD-RAM Discs,850,Technology,Accessories
851,OFF-AR-10002335,DIXON Oriole Pencils,851,Office Supplies,Art
853,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",853,Office Supplies,Art
854,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",854,Furniture,Furnishings
856,OFF-PA-10001019,Xerox 1884,856,Office Supplies,Paper
859,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",859,Office Supplies,Paper
861,OFF-SU-10001225,Staple remover,861,Office Supplies,Supplies
863,TEC-AC-10001714,Logitech MX Performance Wireless Mouse,863,Technology,Accessories
866,OFF-LA-10004272,Avery 482,866,Office Supplies,Labels
868,OFF-LA-10004853,Avery 483,868,Office Supplies,Labels
869,OFF-BI-10003719,Large Capacity Hanging Post Binders,869,Office Supplies,Binders
870,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,870,Office Supplies,Binders
872,OFF-PA-10003591,Southworth 100% Cotton The Best Paper,872,Office Supplies,Paper
873,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",873,Office Supplies,Paper
875,OFF-PA-10001790,Xerox 1910,875,Office Supplies,Paper
876,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",876,Furniture,Furnishings
879,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",879,Office Supplies,Binders
880,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',880,Office Supplies,Binders
882,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",882,Office Supplies,Storage
883,OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",883,Office Supplies,Art
884,FUR-FU-10000732,Eldon 200 Class Desk Accessories,884,Furniture,Furnishings
885,FUR-FU-10001424,Dax Clear Box Frame,885,Furniture,Furnishings
886,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,886,Office Supplies,Binders
887,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,887,Office Supplies,Storage
888,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",888,Office Supplies,Binders
889,OFF-PA-10003845,Xerox 1987,889,Office Supplies,Paper
890,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,890,Technology,Accessories
892,OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",892,Office Supplies,Paper
895,OFF-ST-10002205,File Shuttle I and Handi-File,895,Office Supplies,Storage
897,OFF-EN-10001099,Staple envelope,897,Office Supplies,Envelopes
898,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,898,Office Supplies,Labels
899,OFF-PA-10002250,Things To Do Today Pad,899,Office Supplies,Paper
900,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,900,Office Supplies,Binders
901,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,901,Office Supplies,Labels
903,TEC-PH-10004536,Avaya 5420 Digital phone,903,Technology,Phones
904,OFF-PA-10002947,Xerox 1923,904,Office Supplies,Paper
907,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",907,Furniture,Bookcases
910,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,910,Technology,Phones
913,FUR-FU-10001935,3M Hangers With Command Adhesive,913,Furniture,Furnishings
914,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",914,Furniture,Furnishings
916,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",916,Furniture,Tables
919,OFF-EN-10000056,Cameo Buff Policy Envelopes,919,Office Supplies,Envelopes
921,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,921,Office Supplies,Storage
922,TEC-AC-10002473,Maxell 4.7GB DVD-R,922,Technology,Accessories
925,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,925,Office Supplies,Binders
926,OFF-PA-10003543,Xerox 1985,926,Office Supplies,Paper
928,OFF-AR-10000658,Newell 324,928,Office Supplies,Art
930,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,930,Office Supplies,Art
933,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",933,Office Supplies,Paper
934,OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",934,Office Supplies,Paper
938,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,938,Technology,Accessories
939,OFF-PA-10000289,Xerox 213,939,Office Supplies,Paper
941,OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",941,Office Supplies,Paper
942,OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",942,Office Supplies,Binders
944,OFF-PA-10004101,Xerox 1894,944,Office Supplies,Paper
947,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,947,Furniture,Tables
948,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",948,Furniture,Furnishings
953,FUR-FU-10001940,Staple-based wall hangings,953,Furniture,Furnishings
954,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,954,Office Supplies,Art
956,OFF-ST-10000604,Home/Office Personal File Carts,956,Office Supplies,Storage
957,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",957,Technology,Phones
960,FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,960,Furniture,Furnishings
961,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",961,Furniture,Chairs
962,OFF-BI-10000145,Zipper Ring Binder Pockets,962,Office Supplies,Binders
963,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",963,Office Supplies,Envelopes
964,OFF-LA-10001613,Avery File Folder Labels,964,Office Supplies,Labels
965,OFF-LA-10004055,Color-Coded Legal Exhibit Labels,965,Office Supplies,Labels
971,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,971,Furniture,Furnishings
975,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,975,Technology,Phones
977,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,977,Office Supplies,Binders
978,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,978,Technology,Machines
979,OFF-BI-10000848,Angle-D Ring Binders,979,Office Supplies,Binders
980,OFF-PA-10004156,Xerox 188,980,Office Supplies,Paper
981,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,981,Furniture,Chairs
982,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",982,Office Supplies,Art
985,OFF-LA-10001569,Avery 499,985,Office Supplies,Labels
988,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,988,Office Supplies,Binders
989,FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,989,Furniture,Furnishings
991,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,991,Furniture,Chairs
992,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,992,Office Supplies,Binders
993,OFF-FA-10002983,Advantus SlideClip Paper Clips,993,Office Supplies,Fasteners
995,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,995,Office Supplies,Binders
997,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,997,Office Supplies,Envelopes
1001,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,1001,Office Supplies,Art
1002,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1002,Technology,Accessories
1005,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,1005,Office Supplies,Storage
1006,OFF-PA-10001790,Xerox 1910,1006,Office Supplies,Paper
1007,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",1007,Office Supplies,Envelopes
1009,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",1009,Office Supplies,Paper
1010,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,1010,Technology,Phones
1011,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",1011,Furniture,Furnishings
1012,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1012,Furniture,Furnishings
1014,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,1014,Furniture,Tables
1016,OFF-PA-10004100,Xerox 216,1016,Office Supplies,Paper
1017,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,1017,Furniture,Furnishings
1021,OFF-AR-10001166,Staples in misc. colors,1021,Office Supplies,Art
1024,OFF-EN-10003072,Peel & Seel Envelopes,1024,Office Supplies,Envelopes
1025,OFF-BI-10000320,GBC Plastic Binding Combs,1025,Office Supplies,Binders
1026,OFF-PA-10001166,Xerox 2,1026,Office Supplies,Paper
1029,OFF-PA-10000474,Easy-staple paper,1029,Office Supplies,Paper
1034,OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,1034,Office Supplies,Paper
1037,FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,1037,Furniture,Furnishings
1038,OFF-BI-10003707,Aluminum Screw Posts,1038,Office Supplies,Binders
1039,OFF-AR-10000203,Newell 336,1039,Office Supplies,Art
1041,FUR-TA-10001095,Chromcraft Round Conference Tables,1041,Furniture,Tables
1042,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,1042,Technology,Accessories
1044,OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",1044,Office Supplies,Art
1046,FUR-CH-10002304,"Global Stack Chair without Arms, Black",1046,Furniture,Chairs
1047,TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,1047,Technology,Phones
1049,TEC-PH-10000486,Plantronics HL10 Handset Lifter,1049,Technology,Phones
1051,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1051,Furniture,Furnishings
1054,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,1054,Office Supplies,Art
1058,OFF-BI-10001097,Avery Hole Reinforcements,1058,Office Supplies,Binders
1060,OFF-FA-10001754,Stockwell Gold Paper Clips,1060,Office Supplies,Fasteners
1061,FUR-CH-10003396,Global Deluxe Steno Chair,1061,Furniture,Chairs
1062,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,1062,Office Supplies,Appliances
1068,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",1068,Furniture,Chairs
1069,OFF-SU-10001935,Staple remover,1069,Office Supplies,Supplies
1070,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,1070,Office Supplies,Binders
1071,OFF-AR-10003732,Newell 333,1071,Office Supplies,Art
1072,OFF-PA-10001970,Xerox 1881,1072,Office Supplies,Paper
1073,OFF-BI-10003669,3M Organizer Strips,1073,Office Supplies,Binders
